trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,volatility_30d_outlier_flag,volume_j_outlier_flag,settlement_date_was_missing,credit_rating_was_missing,bid_was_missing,ask_was_missing,volatility_30d_was_missing,country_risk_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD000460,FR0000000125,2024-06-26,2024-06-28,equity,1732497.8,710.3312,2439,709.89,711.6441,710.76705,4113980,20.45,d,1,utilities,40.9,0,0,0,0,0,0,0,0,0,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD004325,FR0000000008,2024-01-08,2024-01-10,equity,29282712.71790002,703.2154,45139,703.03,703.667,703.3485,164622,56.05,bb,0,healthcare,14.3,0,0,0,0,0,0,0,0,0,73febc43038874270d4339cb24a32eb5d65df135939770db904b6ecf4a5a5ef4,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,c89068fd46dad2624ededc82bdb70acbc3a596fd82049049bf7858e2de548b56
TRD004841,FR0000000047,2024-04-10,2024-04-12,bond,1690265.46,114.5865,14751,114.4937,114.7121,114.6029,51055,45.51,bb,0,financials,36.0,0,0,0,0,0,0,1,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD006729,FR0000000131,2024-03-11,2024-03-13,fx,7359.57,1.1389,6462,1.13799,1.1429,1.140445,4376509,13.57,d,1,utilities,34.8,0,0,0,1,0,0,0,0,0,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD004095,FR0000000090,2024-02-19,2024-02-21,equity,17350188.08,430.0349,40346,429.6,430.344,429.972,1783979,45.51,bbb,0,industrials,54.3,0,0,0,0,0,0,1,0,0,a9b9873f97332de9460e354e9122b0936a54f36e01e04c10e3132c70bce98c86,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,16ff224346724402a1fd9877dc28dfcd38324ca51ae85eeeb007ef9188d69030
TRD002319,FR0000000056,2024-01-29,2024-01-31,derivative,1275876.14,38.3169,33298,38.2858,38.4246,38.3552,1654805,44.62,d,1,technology,57.4,0,0,0,1,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD006740,FR0000000127,2024-01-03,2024-01-05,bond,2147699.29,105.918,20277,105.6279,105.9617,105.7948,4377156,41.46,ccc,1,financials,35.0,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,8163d124a5114cd5b1107d22548026ab98c5ed945adb0aef7ba007f447312e3a
TRD004882,FR0000000016,2024-06-05,2024-06-07,equity,1043270.4,611.8888,1705,611.57,614.1246,612.8473,616187,18.48,bbb,0,healthcare,68.2,0,0,0,0,0,0,0,0,0,477ace9750c0bb75927381af23050b1bb9c717a24cecb801cce77acc07d4068a,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,c616564d8838fe033d766e4a81d4d58f4f4e7c215a75015271543377d8837ade
TRD007395,FR0000000086,2024-06-04,2024-06-06,bond,3998814.43,90.3789,44245,90.3578,90.5502,90.454,3176559,33.81,nr,0,technology,37.6,0,0,0,1,0,0,0,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD005619,FR0000000087,2024-02-09,2024-02-12,bond,3246692.16,101.5734,31964,101.4418,101.6703,101.55605,2522866,45.51,bbb,0,utilities,43.6,0,0,0,0,0,0,1,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD008144,FR0000000142,2024-01-30,2024-02-01,bond,2507467.27,108.6801,23072,48.01285,48.11725,108.5941,4421649,46.88,bbb,0,utilities,70.7,0,0,0,0,1,1,0,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD000221,FR0000000080,2024-04-30,2024-05-02,fx,91836.31,4.7809,19209,4.7761,4.7883,4.7822,3901699,50.1,a,0,real estate,69.4,0,0,0,0,0,0,0,0,1,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD004501,FR0000000120,2024-04-23,2024-04-25,fx,20454.95,1.1283,18129,1.126311,1.1302,1.128256,2536693,37.59,a,0,utilities,53.7,0,0,0,0,0,0,0,0,0,cba9cf11fe42c792281857ce9136ce9e09a1bef80c5d8afa86958e1da489a7a5,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,1439ef9f86977da34f609c8662f2c8e96243fa4121ed9c645a63e502c03a9d48
TRD007364,FR0000000132,2024-01-24,2024-01-26,equity,13785703.24,297.2402,46379,297.08,297.6369,297.35845,1139680,13.03,bbb,0,financials,58.5,0,0,0,0,0,0,0,0,0,ec6126b1d9bc176546be78e3d637254d7eac39657deae1d045e4f81db7510ede,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,d69a979a1834268a96bfbc591ba6800183dd2cd5201cc8c91d626ebf17cb9872
TRD005457,FR0000000133,2024-06-13,2024-06-17,bond,857216.08,91.5927,9359,91.5547,91.6393,91.597,3739346,57.24,a,0,healthcare,34.7,0,0,0,0,0,0,0,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD008685,FR0000000021,2024-04-11,2024-04-15,fx,35441.69,1.1303,31356,1.127703,1.1327,1.130202,4166867,45.51,bb,1,healthcare,20.0,0,0,0,0,0,0,1,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD005430,FR0000000025,2024-06-27,2024-07-01,equity,6623722.61,197.9062,33469,197.78,198.203,197.9915,1370842,42.45,bb,0,energy,13.8,0,0,0,0,0,0,0,0,0,5c6826966ba47749e387d9639e944a50b302ab8a6c6156c20782304f98faa6e6,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,3ab22f091c6f39b0a8cc85d808681b44a3e4bc052bea64e29443248038c3c5a2
TRD001916,FR0000000147,2024-02-26,2024-02-28,derivative,186889.37,25.6083,7298,25.5285,25.6177,25.5731,2460577,19.52,nr,0,energy,11.2,0,0,0,1,0,0,0,0,0,f73862ddfb5ee6f5b4354868585772cac6fcfbc2c7617c3e6aa8ae1501148dd8,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,6d6e82c693ecb124dc79362ccdfa40f80588c7281cf48775c6d64fbada750585
TRD000313,FR0000000141,2024-04-29,2024-05-01,equity,11588723.37,243.1949,47652,243.16,243.3553,243.25765,1977404,51.45,a,0,consumer discretionary,59.7,0,0,0,0,0,0,0,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD002442,FR0000000131,2024-03-04,2024-03-06,equity,18374955.6,560.4,32789,559.64,560.5276,560.0838,1887753,12.29,bbb,0,real estate,44.9,0,0,0,0,0,0,0,0,0,ec7e07d6d73aa55a0caca00f7fc324a26cda6b8152f379f0045372a8242b0eee,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,e0071f158b14bc9d69d091e47b9d58156137e752f37fe590414a93bba4ebff8c
TRD003455,FR0000000102,2024-04-29,2024-05-01,equity,10180662.78,449.4377,22652,449.29,450.6599,449.97495,592539,23.02,ccc,1,financials,43.0,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,8163d124a5114cd5b1107d22548026ab98c5ed945adb0aef7ba007f447312e3a
TRD006554,FR0000000020,2024-05-24,2024-05-27,equity,7965502.14,464.9759,17131,463.42,465.4816,464.4508,1827646,58.21,bbb,0,technology,42.3,0,0,0,0,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD000678,FR0000000083,2024-02-19,2024-02-21,equity,24862074.9,514.5084,48322,512.52,514.7907,513.65535,692574,31.04,b,0,technology,14.6,0,0,0,0,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD007097,FR0000000015,2024-01-02,2024-01-04,fx,28860.04,0.9812,29413,0.979715,0.9828,0.981258,3146501,68.68,b,0,industrials,8.7,0,0,0,0,0,0,0,0,0,cdfd0c25ff6b3986359e609239ade036ae7603bff3e28c691214ae4c00b5cf12,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,3c53042b6c9e396b93789b3d95014139171f0968131bd6d417169dae000b66f2
TRD008358,FR0000000033,2024-01-24,2024-01-26,derivative,1856201.18,45.2964,40979,48.01285,48.11725,45.3565,4077131,16.64,bb,0,financials,39.0,0,0,0,0,1,1,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD000735,FR0000000084,2024-04-24,2024-04-26,derivative,276347.37,10.6218,26017,10.594,10.6293,10.61165,4028201,17.45,bb,0,financials,36.0,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD005301,FR0000000132,2024-06-03,2024-06-05,derivative,1258330.2,28.4195,44277,28.3868,28.4874,28.4371,3850863,45.51,a,0,technology,24.8,0,0,0,0,0,0,1,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
WTD0001,FR0000000042,2024-03-15,2024-03-19,equity,312465.25,124.9861,2500,124.8611,125.1111,124.9861,50000,22.5,bbb,0,financials,18.5,0,0,0,0,0,0,0,0,0,4e058c67649ba0267e9da2c307972311d5aa7ff229caa24e38518c38ca7b029d,e45f0c8575eb36a66c5b1b73f67205969b928b7f0eb3240aef25ff90ee6b7c04,4bc873969484f8c465ab82553baaa5b97bdf91bfa8e496a89b4b1ee719318e2b
TRD004594,FR0000000039,2024-03-20,2024-03-22,bond,335517.81,105.0134,3195,104.8519,105.037,104.94445,4649063,20.02,nr,0,technology,17.0,0,0,0,1,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD005437,FR0000000026,2024-04-18,2024-04-22,fx,20498.46,1.0483,19554,1.047624,1.0484,1.048012,2906275,21.92,a,0,healthcare,9.4,0,0,0,0,0,0,0,0,0,035771171635c17389acfd27c349523afb1170639a138e8552a195fe681faa06,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,b4fffea3bacbd22b3cefd257096f624f14efcee0dd8169a41de8cd68218f384d
TRD006975,FR0000000062,2024-06-03,2024-06-05,bond,1771759.32,95.0005,18650,94.9005,95.1486,95.02455,1145666,76.72,a,0,healthcare,41.5,0,0,0,0,0,0,0,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD004443,FR0000000124,2024-01-03,2024-01-05,fx,41362.8,0.9561,43262,0.954968,0.9584,0.956684,2946332,37.76,bbb,0,utilities,70.1,0,0,0,0,0,0,0,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD004000,FR0000000135,2024-03-04,2024-03-06,fx,33985.45,1.1182,30393,1.114729,1.1195,1.117114,4290542,27.41,bbb,0,technology,55.4,0,0,0,0,0,0,0,0,0,50e3f0170f50790b0ca934ffac1698cc2a1f26cec008abeb821bf9a00c189d38,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,9cf15b6eec5d98f27c3453735cd922a14e22d97f42d207d8e7c27cb34eeacd5e
TRD002259,FR0000000040,2024-04-04,2024-04-08,equity,7377063.4,188.5656,39122,188.35,189.1069,188.72845,501970,65.84,a,0,utilities,25.0,0,0,0,0,0,0,0,0,0,e7943185bb91358a0886acc9be977cfdf1641048882d97918eb347c6895b1de0,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,787aa91c3405e16afbc53b6fd7b57d25f72921c5faf06f3d85989904fab87e4e
TRD000515,FR0000000027,2024-06-27,2024-07-01,bond,3404783.1,87.0989,39091,48.01285,48.11725,87.1538,3572677,72.52,aa,0,technology,37.7,0,0,0,0,1,1,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD007531,FR0000000062,2024-04-01,2024-04-03,derivative,448609.67,22.2073,20201,48.01285,48.11725,22.1983,535932,62.23,a,0,healthcare,7.3,0,0,0,0,1,1,0,0,0,035771171635c17389acfd27c349523afb1170639a138e8552a195fe681faa06,28c28463a46f74365f6985508b1f8fff05ea4b0ee2f3b96831e54fb15ec6b188,b4fffea3bacbd22b3cefd257096f624f14efcee0dd8169a41de8cd68218f384d
TRD005125,FR0000000127,2024-02-12,2024-02-14,bond,5286771.41,112.9821,46793,112.8121,113.2067,113.0094,3637925,40.7,a,0,technology,18.6,0,0,0,0,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD004961,FR0000000095,2024-04-01,2024-04-03,fx,24743.25,0.8099,30551,0.809617,0.8102,0.809908,3236252,27.53,bbb,0,healthcare,71.0,0,0,0,0,0,0,0,0,0,322956d7abd6a38b18836a67ac60732943320a9c5e662e955e9a695ff5bb5a5b,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,89ec9fa9df9dd6894206052923fab870535a6f3959e6c71ba500e0a120bc0eb4
TRD007036,FR0000000148,2024-04-04,2024-04-08,derivative,192701.88,5.4893,35105,5.4731,5.4997,5.4864,3031386,84.47,a,0,consumer discretionary,52.9,0,0,0,0,0,0,0,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD008383,FR0000000124,2024-01-05,2024-01-08,bond,2982747.38,96.072,31047,96.0011,96.1651,96.0831,3941116,43.32,a,0,technology,57.1,0,0,0,0,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD000891,FR0000000050,2024-05-31,2024-06-03,derivative,784342.19,39.4122,19901,39.3462,39.4411,39.39365,4843525,26.92,aa,0,energy,9.1,0,0,0,0,0,0,0,0,0,f73862ddfb5ee6f5b4354868585772cac6fcfbc2c7617c3e6aa8ae1501148dd8,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,6d6e82c693ecb124dc79362ccdfa40f80588c7281cf48775c6d64fbada750585
TRD002792,FR0000000022,2024-06-10,2024-06-12,bond,5603367.81,113.3803,49421,113.313,113.4315,113.37225,2722448,83.04,bbb,0,utilities,37.2,0,0,0,0,0,0,0,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD005358,FR0000000120,2024-04-16,2024-04-18,fx,10267.62,1.2417,8269,1.240426,1.2433,1.241863,424835,14.32,bbb,0,financials,70.1,0,0,0,0,0,0,0,0,0,cbb1e8f16bb21d047a3a35073bbd599f495d8c3a5edcd200c4bd1073d5b5821e,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,9fe1ba1b031a29982e2992062f1ca3cacc124dc22c4ec67efbe9110d37597406
TRD003461,FR0000000102,2024-02-05,2024-02-07,fx,9379.41,0.9456,9919,0.94211,0.9462,0.944155,1700609,28.47,a,0,financials,33.7,0,0,0,0,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD004729,FR0000000030,2024-05-27,2024-05-29,fx,28196.29,1.2751,22113,1.271758,1.2781,1.274929,3192775,31.65,bb,0,consumer discretionary,17.3,0,0,0,0,0,0,0,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD003966,FR0000000121,2024-02-06,2024-02-08,fx,128539.38,5.0622,25392,5.0594,5.0843,5.07185,2016178,73.82,bb,0,energy,21.0,0,0,0,0,0,0,0,0,1,5c6826966ba47749e387d9639e944a50b302ab8a6c6156c20782304f98faa6e6,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,3ab22f091c6f39b0a8cc85d808681b44a3e4bc052bea64e29443248038c3c5a2
TRD008387,FR0000000080,2024-03-07,2024-03-11,bond,4435697.22,101.392,43748,101.1731,101.6172,101.39515,1498714,55.74,a,0,healthcare,16.5,0,0,0,0,0,0,0,0,0,035771171635c17389acfd27c349523afb1170639a138e8552a195fe681faa06,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,b4fffea3bacbd22b3cefd257096f624f14efcee0dd8169a41de8cd68218f384d
TRD001456,FR0000000126,2024-05-14,2024-05-16,equity,4128247.37,554.5738,7444,553.82,555.5064,554.6632,4625731,45.25,bbb,0,real estate,39.4,0,0,0,0,0,0,0,0,0,ec7e07d6d73aa55a0caca00f7fc324a26cda6b8152f379f0045372a8242b0eee,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,e0071f158b14bc9d69d091e47b9d58156137e752f37fe590414a93bba4ebff8c
TRD007843,FR0000000039,2024-02-06,2024-02-08,fx,51058.25,1.4637,34883,1.46251,1.4645,1.463505,1109741,5.88,bb,0,healthcare,39.1,0,0,0,0,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD007679,FR0000000020,2024-01-02,2024-01-04,fx,13679.01,1.2626,10834,1.262352,1.2636,1.262976,570297,60.01,bb,0,healthcare,44.6,0,0,0,0,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD004306,FR0000000030,2024-03-26,2024-03-28,derivative,430420.84,14.1749,30365,14.1592,14.1963,14.17775,668565,48.12,nr,0,industrials,14.4,0,0,0,1,0,0,0,0,0,f82dee6071f4464bbeb32cb5cf0d902e1bb247de1f2dbdb43d08d1184b00bc94,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,687e1de6f4f5a091cac44dd1c83d611e6107cb716643e3eefaf90d31b765c1ac
TRD004045,FR0000000033,2024-03-25,2024-03-27,fx,7615.74,0.8924,8534,0.891817,0.8947,0.893258,910551,59.89,a,0,utilities,56.3,0,0,0,0,0,0,0,0,0,cba9cf11fe42c792281857ce9136ce9e09a1bef80c5d8afa86958e1da489a7a5,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,1439ef9f86977da34f609c8662f2c8e96243fa4121ed9c645a63e502c03a9d48
TRD005218,FR0000000016,2024-02-05,2024-02-07,equity,471394.11,39.9622,11796,39.91,40.0741,39.99205,439739,77.63,nr,0,technology,50.7,0,0,0,1,0,0,0,0,0,50e3f0170f50790b0ca934ffac1698cc2a1f26cec008abeb821bf9a00c189d38,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,9cf15b6eec5d98f27c3453735cd922a14e22d97f42d207d8e7c27cb34eeacd5e
TRD000088,FR0000000125,2024-01-30,2024-02-01,derivative,2618.9734,2.7519,603,2.7482,2.7545,2.75135,2153452,21.35,d,1,real estate,75.9,0,0,0,1,0,0,0,0,0,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD004567,FR0000000047,2024-06-26,2024-06-28,equity,17721074.24,590.3286,30019,588.97,591.1209,590.04545,1493249,75.49,a,0,real estate,70.9,0,0,0,0,0,0,0,0,0,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD006076,FR0000000136,2024-04-22,2024-04-24,bond,3479818.51,101.9279,34140,101.7852,102.038,101.9116,3917138,79.39,a,0,technology,21.6,0,0,0,0,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD000191,FR0000000111,2024-06-13,2024-06-17,fx,31952.89,0.8212,38910,0.820435,0.8231,0.821768,2344925,39.36,nr,0,healthcare,33.7,0,0,0,1,0,0,0,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD000179,FR0000000144,2024-04-10,2024-04-12,bond,940238.99,102.211,9199,102.1588,102.2878,102.2233,1412637,26.51,bbb,0,energy,20.5,0,0,0,0,0,0,0,0,0,67f724dfa4e67952799e9bf288a7e323263b68a67d7dcbaa1aa97a9c6dfbb82c,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,02224dee630e1df74793ca858299741da2ef3803e6785a7360e9e749ed40e3c0
TRD006701,FR0000000061,2024-03-18,2024-03-20,bond,548052.45,94.655,5790,94.4944,94.8806,94.6875,2878194,42.86,aa,0,technology,40.9,0,0,0,0,0,0,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD006120,FR0000000068,2024-02-12,2024-02-14,bond,2655577.97,112.1254,23684,112.0032,112.2247,112.11395,4557125,67.83,nr,0,technology,21.6,0,0,0,1,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD006200,FR0000000001,2024-04-16,2024-04-18,bond,1251396.59,89.5646,13972,89.5324,89.58,89.5562,2606116,45.51,b,0,industrials,13.7,0,0,0,0,0,0,1,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
